,data,preco_anterior_br,preco_2_anterior_br,var_preco_anterior_2_anterior_br,preco_robusta_br,preco_eua,preco_anterior_eua,preco_2_anterior_eua,var_preco_anterior_2_anterior_eua,preco_robusta_eua,ano,dolar,preco_br
1009,18/01/2016,480.13,478.71,1.42,387.04,119.54,118.55,119.86,0.99,95.59,2016,4.0557,481.87
1010,19/01/2016,481.87,480.13,1.74,389.30,119.46,119.54,118.55,-0.08,94.58,2016,4.0626,483.69
1011,20/01/2016,483.69,481.87,1.82,390.61,115.46,119.46,119.54,-4,94.06,2016,4.0971,475.22
1012,21/01/2016,475.22,483.69,-8.47,395.62,117.54,115.46,119.46,02.08,96.33,2016,4.1575,488.15
1013,22/01/2016,488.15,475.22,12.93,394.54,120.35,117.54,115.46,2.81,96.10,2016,4.0945,494.29
1014,25/01/2016,494.29,488.15,6.14,396.33,120.74,120.35,117.54,0.39,97.50,2016,4.0903,495.71
1015,26/01/2016,495.71,494.29,1.42,398.20,122.34,120.74,120.35,1.6,97.53,2016,4.0536,497.31
1016,27/01/2016,497.31,495.71,1.6,397.48,122.03,122.34,120.74,-0.31,97.61,2016,4.1077,498.26
1017,28/01/2016,498.26,497.31,0.95,397.50,122.97,122.03,122.34,0.94,98.76,2016,4.0699,500.75
1018,29/01/2016,500.75,498.26,2.49,395.70,123.53,122.97,122.03,0.56,99.67,2016,3.9988,497.22
1019,01/02/2016,497.22,500.75,-3.53,397.24,124.09,123.53,122.97,0.56,99.76,2016,3.9629,492.63
1020,02/02/2016,492.63,497.22,-4.59,395.58,125.35,124.09,123.53,1.26,100.86,2016,3.9895,499.13
1021,03/02/2016,499.13,492.63,6.5,400.37,126.72,125.35,124.09,1.37,102.90,2016,3.8954,496.98
1022,04/02/2016,496.98,499.13,-2.15,401.58,128.37,126.72,125.35,1.65,102.63,2016,3.8897,499.49
1023,05/02/2016,499.49,496.98,2.51,395.03,126.97,128.37,126.72,-1.4,100.39,2016,3.9035,496.82
1024,10/02/2016,496.82,499.49,-2.67,399.97,122.56,126.97,128.37,-4.41,100.57,2016,3.9285,482.28
1025,11/02/2016,482.28,496.82,-14.54,402.88,121.25,122.56,126.97,-1.31,100.85,2016,3.9946,482.19
1026,12/02/2016,482.19,482.28,-0.09,401.52,122.87,121.25,122.56,1.62,100.58,2016,4.2027,490.88
1027,15/02/2016,490.88,482.19,8.69,400.69,122.24,122.87,121.25,-0.63,98.59,2016,4.006,487.98
1028,16/02/2016,487.98,490.88,-2.9,394.99,120.38,122.24,122.87,-1.86,99.37,2016,4.0723,489.23
